city,date,year,month,daily_max_uv,daily_avg_uv,latitude,longitude,uv_level
Melbourne,2019-10-06,2019,10,6.58,1.0833958333333333,-37.73,145.1,High
Melbourne,2019-10-07,2019,10,6.37,1.0394097222222223,-37.73,145.1,High
Melbourne,2019-10-08,2019,10,6.48,1.147201388888889,-37.73,145.1,High
Melbourne,2019-10-09,2019,10,6.58,0.7500208333333334,-37.73,145.1,High
Melbourne,2019-10-10,2019,10,4.08,0.7211736111111111,-37.73,145.1,Moderate
Melbourne,2019-10-11,2019,10,6.83,1.380763888888889,-37.73,145.1,High
Melbourne,2019-10-12,2019,10,7.08,1.3056805555555555,-37.73,145.1,High
Melbourne,2019-10-13,2019,10,6.85,1.286902777777778,-37.73,145.1,High
Melbourne,2019-10-14,2019,10,7.71,1.4696944444444446,-37.73,145.1,High
Melbourne,2019-10-15,2019,10,7.54,1.5068680555555554,-37.73,145.1,High
Melbourne,2019-10-16,2019,10,6.85,0.7265138888888889,-37.73,145.1,High
Melbourne,2019-10-17,2019,10,6.07,0.7803194444444445,-37.73,145.1,High
Melbourne,2019-10-18,2019,10,7.75,1.6191736111111112,-37.73,145.1,High
Melbourne,2019-10-19,2019,10,7.4,0.9677013888888889,-37.73,145.1,High
Melbourne,2019-10-20,2019,10,6.75,0.868013888888889,-37.73,145.1,High
Melbourne,2019-10-21,2019,10,8.14,1.5725972222222222,-37.73,145.1,Very High
Melbourne,2019-10-22,2019,10,7.31,1.7790416666666669,-37.73,145.1,High
Melbourne,2019-10-23,2019,10,7.5,1.8705625000000001,-37.73,145.1,High
Melbourne,2019-10-24,2019,10,7.77,1.9629999999999999,-37.73,145.1,High
Melbourne,2019-10-25,2019,10,6.86,0.8549166666666667,-37.73,145.1,High
Melbourne,2019-10-26,2019,10,6.28,0.9581527777777777,-37.73,145.1,High
Melbourne,2019-10-27,2019,10,5.73,0.8465694444444444,-37.73,145.1,Moderate
Melbourne,2019-10-28,2019,10,8.07,1.947326388888889,-37.73,145.1,Very High
Melbourne,2019-10-29,2019,10,8.1,2.0686597222222223,-37.73,145.1,Very High
Melbourne,2019-10-30,2019,10,7.7,1.9806458333333334,-37.73,145.1,High
Melbourne,2019-10-31,2019,10,8.31,1.9148333333333334,-37.73,145.1,Very High
Melbourne,2019-11-01,2019,11,8.35,1.7370694444444446,-37.73,145.1,Very High
Melbourne,2019-11-02,2019,11,1.23,0.19771527777777775,-37.73,145.1,Low
Melbourne,2019-11-03,2019,11,5.37,0.6860208333333333,-37.73,145.1,Moderate
Melbourne,2019-11-04,2019,11,5.13,0.7698333333333333,-37.73,145.1,Moderate
Melbourne,2019-11-05,2019,11,8.71,2.066736111111111,-37.73,145.1,Very High
Melbourne,2019-11-06,2019,11,9.29,1.6578541666666666,-37.73,145.1,Very High
Melbourne,2019-11-07,2019,11,3.96,0.4533680555555556,-37.73,145.1,Moderate
Melbourne,2019-11-08,2019,11,8.17,1.0978124999999999,-37.73,145.1,Very High
Melbourne,2019-11-09,2019,11,7.06,0.8323263888888889,-37.73,145.1,High
Melbourne,2019-11-10,2019,11,7.06,1.0108680555555556,-37.73,145.1,High
Melbourne,2019-11-11,2019,11,9.77,2.161576388888889,-37.73,145.1,Very High
Melbourne,2019-11-12,2019,11,10.09,1.4827708333333334,-37.73,145.1,Very High
Melbourne,2019-11-13,2019,11,6.6,0.9062708333333334,-37.73,145.1,High
Melbourne,2019-11-14,2019,11,10.27,1.4446805555555557,-37.73,145.1,Very High
Melbourne,2019-11-15,2019,11,11.45,1.1464305555555554,-37.73,145.1,Extreme
Melbourne,2019-11-16,2019,11,10.34,1.944027777777778,-37.73,145.1,Very High
Melbourne,2019-11-17,2019,11,10.76,2.003222222222222,-37.73,145.1,Very High
Melbourne,2019-11-18,2019,11,10.12,2.583854166666667,-37.73,145.1,Very High
Melbourne,2019-11-19,2019,11,10.25,2.4339097222222223,-37.73,145.1,Very High
Melbourne,2019-11-20,2019,11,10.15,2.6371527777777777,-37.73,145.1,Very High
Melbourne,2019-11-21,2019,11,9.47,1.6545416666666666,-37.73,145.1,Very High
Melbourne,2019-11-22,2019,11,9.96,2.498388888888889,-37.73,145.1,Very High
Melbourne,2019-11-23,2019,11,11.89,2.356520833333333,-37.73,145.1,Extreme
Melbourne,2019-11-24,2019,11,10.25,2.6986319444444447,-37.73,145.1,Very High
Melbourne,2019-11-25,2019,11,11.07,1.6480555555555554,-37.73,145.1,Extreme
Melbourne,2019-11-26,2019,11,9.86,1.5922083333333334,-37.73,145.1,Very High
Melbourne,2019-11-27,2019,11,10.79,2.8528472222222225,-37.73,145.1,Very High
Melbourne,2019-11-28,2019,11,11.21,2.793458333333333,-37.73,145.1,Extreme
Melbourne,2019-11-29,2019,11,10.32,2.361666666666667,-37.73,145.1,Very High
Melbourne,2019-11-30,2019,11,10.06,2.217909722222222,-37.73,145.1,Very High
Melbourne,2019-12-01,2019,12,10.54,1.247125,-37.73,145.1,Very High
Melbourne,2019-12-02,2019,12,10.45,1.4114166666666668,-37.73,145.1,Very High
Melbourne,2019-12-03,2019,12,12.65,1.7908194444444445,-37.73,145.1,Extreme
Melbourne,2019-12-04,2019,12,12.61,2.155520833333333,-37.73,145.1,Extreme
Melbourne,2019-12-05,2019,12,11.48,2.1812291666666663,-37.73,145.1,Extreme
Melbourne,2019-12-06,2019,12,11.42,1.6865347222222222,-37.73,145.1,Extreme
Melbourne,2019-12-07,2019,12,11.21,2.825284722222222,-37.73,145.1,Extreme
Melbourne,2019-12-08,2019,12,11.31,2.9915625,-37.73,145.1,Extreme
Melbourne,2019-12-09,2019,12,11.08,2.655409722222222,-37.73,145.1,Extreme
Melbourne,2019-12-10,2019,12,11.86,2.083576388888889,-37.73,145.1,Extreme
Melbourne,2019-12-11,2019,12,12.59,2.328263888888889,-37.73,145.1,Extreme
Melbourne,2019-12-12,2019,12,12.27,2.0494093120222376,-37.73,145.1,Extreme
Melbourne,2019-12-13,2019,12,11.56,2.2925416666666667,-37.73,145.1,Extreme
Melbourne,2019-12-14,2019,12,9.45,1.1327083333333332,-37.73,145.1,Very High
Melbourne,2019-12-15,2019,12,10.3,1.8974930555555554,-37.73,145.1,Very High
Melbourne,2019-12-16,2019,12,13.62,2.158520833333333,-37.73,145.1,Extreme
Melbourne,2019-12-17,2019,12,8.99,2.1714791666666664,-37.73,145.1,Very High
Melbourne,2019-12-18,2019,12,11.05,2.6878611111111113,-37.73,145.1,Extreme
Melbourne,2019-12-19,2019,12,10.95,2.937833333333333,-37.73,145.1,Very High
Melbourne,2019-12-20,2019,12,9.67,2.2278819444444444,-37.73,145.1,Very High
Melbourne,2019-12-21,2019,12,13.05,2.5185,-37.73,145.1,Extreme
Melbourne,2019-12-22,2019,12,11.13,2.9972361111111114,-37.73,145.1,Extreme
Melbourne,2019-12-23,2019,12,10.99,2.487215277777778,-37.73,145.1,Very High
Melbourne,2019-12-24,2019,12,10.9,2.890472222222222,-37.73,145.1,Very High
Melbourne,2019-12-25,2019,12,11.23,2.9423194444444443,-37.73,145.1,Extreme
Melbourne,2019-12-26,2019,12,11.14,2.526736111111111,-37.73,145.1,Extreme
Melbourne,2019-12-27,2019,12,9.9,2.5069375,-37.73,145.1,Very High
Melbourne,2019-12-28,2019,12,11.76,1.8551805555555556,-37.73,145.1,Extreme
Melbourne,2019-12-29,2019,12,10.73,2.8642708333333333,-37.73,145.1,Very High
Melbourne,2019-12-30,2019,12,12.61,1.6497499999999998,-37.73,145.1,Extreme
Melbourne,2019-12-31,2019,12,10.97,2.5771319444444445,-37.73,145.1,Very High
Melbourne,2020-01-01,2020,1,12.15,3.2506944444444446,-37.73,145.1,Extreme
Melbourne,2020-01-02,2020,1,12.15,3.146826388888889,-37.73,145.1,Extreme
Melbourne,2020-01-03,2020,1,11.23,2.8847361111111116,-37.73,145.1,Extreme
Melbourne,2020-01-04,2020,1,9.26,1.8363680555555555,-37.73,145.1,Very High
Melbourne,2020-01-05,2020,1,6.85,0.9625763888888889,-37.73,145.1,High
Melbourne,2020-01-06,2020,1,3.72,0.41258333333333336,-37.73,145.1,Moderate
Melbourne,2020-01-07,2020,1,4.85,0.8564930555555554,-37.73,145.1,Moderate
Melbourne,2020-01-08,2020,1,12.43,2.7106944444444445,-37.73,145.1,Extreme
Melbourne,2020-01-09,2020,1,11.3,2.6064583333333333,-37.73,145.1,Extreme
Melbourne,2020-01-10,2020,1,10.01,1.0998263888888888,-37.73,145.1,Very High
Melbourne,2020-01-11,2020,1,13.04,1.8249166666666667,-37.73,145.1,Extreme
Melbourne,2020-01-12,2020,1,14.48,2.571263888888889,-37.73,145.1,Extreme
Melbourne,2020-01-13,2020,1,7.28,1.777951388888889,-37.73,145.1,High
Melbourne,2020-01-14,2020,1,7.85,1.7543472222222223,-37.73,145.1,High
Melbourne,2020-01-15,2020,1,9.46,1.8400625,-37.73,145.1,Very High
Melbourne,2020-01-16,2020,1,11.41,1.7049722222222221,-37.73,145.1,Extreme
Melbourne,2020-01-17,2020,1,11.44,2.0823680555555555,-37.73,145.1,Extreme
Melbourne,2020-01-18,2020,1,9.54,2.322173611111111,-37.73,145.1,Very High
Melbourne,2020-01-19,2020,1,9.99,2.0753125,-37.73,145.1,Very High
Melbourne,2020-01-20,2020,1,9.88,1.066138888888889,-37.73,145.1,Very High
Melbourne,2020-01-21,2020,1,11.42,2.8471180555555557,-37.73,145.1,Extreme
Melbourne,2020-01-22,2020,1,10.21,1.4868819444444445,-37.73,145.1,Very High
Melbourne,2020-01-23,2020,1,9.88,1.3223888888888888,-37.73,145.1,Very High
Melbourne,2020-01-24,2020,1,12.93,2.2902152777777776,-37.73,145.1,Extreme
Melbourne,2020-01-25,2020,1,11.67,3.013465277777778,-37.73,145.1,Extreme
Melbourne,2020-01-26,2020,1,12.12,2.4950625,-37.73,145.1,Extreme
Melbourne,2020-01-27,2020,1,12.52,2.808111111111111,-37.73,145.1,Extreme
Melbourne,2020-01-28,2020,1,12.57,2.944840277777778,-37.73,145.1,Extreme
Melbourne,2020-01-29,2020,1,11.63,3.0419791666666667,-37.73,145.1,Extreme
Melbourne,2020-01-30,2020,1,11.5,2.9945902777777778,-37.73,145.1,Extreme
Melbourne,2020-01-31,2020,1,13.1,2.0707222222222224,-37.73,145.1,Extreme
Melbourne,2020-02-01,2020,2,4.21,0.4244652777777778,-37.73,145.1,Moderate
Melbourne,2020-02-02,2020,2,13.06,2.2877083333333337,-37.73,145.1,Extreme
Melbourne,2020-02-03,2020,2,11.4,2.2742916666666666,-37.73,145.1,Extreme
Melbourne,2020-02-04,2020,2,10.78,2.7652430555555556,-37.73,145.1,Very High
Melbourne,2020-02-05,2020,2,10.26,2.433986111111111,-37.73,145.1,Very High
Melbourne,2020-02-06,2020,2,9.29,2.0474236111111113,-37.73,145.1,Very High
Melbourne,2020-02-07,2020,2,7.56,1.3240138888888888,-37.73,145.1,High
Melbourne,2020-02-08,2020,2,8.5,2.1360694444444444,-37.73,145.1,Very High
Melbourne,2020-02-09,2020,2,8.74,1.9561250000000001,-37.73,145.1,Very High
Melbourne,2020-02-10,2020,2,10.31,1.5597222222222222,-37.73,145.1,Very High
Melbourne,2020-02-11,2020,2,10.8,1.7404166666666665,-37.73,145.1,Very High
Melbourne,2020-02-12,2020,2,10.9,1.868652777777778,-37.73,145.1,Very High
Melbourne,2020-02-13,2020,2,10.41,2.504888888888889,-37.73,145.1,Very High
Melbourne,2020-02-14,2020,2,10.74,1.5915277777777779,-37.73,145.1,Very High
Melbourne,2020-02-15,2020,2,4.02,0.5442916666666666,-37.73,145.1,Moderate
Melbourne,2020-02-16,2020,2,10.69,2.1718819444444444,-37.73,145.1,Very High
Melbourne,2020-02-17,2020,2,9.74,2.4357291666666665,-37.73,145.1,Very High
Melbourne,2020-02-18,2020,2,6.79,0.7100208333333333,-37.73,145.1,High
Melbourne,2020-02-19,2020,2,11.04,1.4152847222222222,-37.73,145.1,Extreme
Melbourne,2020-02-20,2020,2,10.62,1.5470138888888887,-37.73,145.1,Very High
Melbourne,2020-02-21,2020,2,10.78,1.4731458333333334,-37.73,145.1,Very High
Melbourne,2020-02-22,2020,2,9.76,2.4140694444444444,-37.73,145.1,Very High
Melbourne,2020-02-23,2020,2,9.53,2.2554791666666665,-37.73,145.1,Very High
Melbourne,2020-02-24,2020,2,10.25,1.2450347222222222,-37.73,145.1,Very High
Melbourne,2020-02-25,2020,2,9.81,1.0380555555555555,-37.73,145.1,Very High
Melbourne,2020-02-26,2020,2,9.69,1.512215277777778,-37.73,145.1,Very High
Melbourne,2020-02-27,2020,2,10.04,1.4271180555555556,-37.73,145.1,Very High
Melbourne,2020-02-28,2020,2,9.38,1.3655902777777778,-37.73,145.1,Very High
Melbourne,2020-02-29,2020,2,8.89,2.064020833333333,-37.73,145.1,Very High
Melbourne,2020-03-01,2020,3,10.21,2.0479375,-37.73,145.1,Very High
Melbourne,2020-03-02,2020,3,10.22,1.6748819444444445,-37.73,145.1,Very High
Melbourne,2020-03-03,2020,3,9.58,1.6271041666666668,-37.73,145.1,Very High
Melbourne,2020-03-04,2020,3,4.7,0.8217291666666666,-37.73,145.1,Moderate
Melbourne,2020-03-05,2020,3,6.16,0.6638819444444445,-37.73,145.1,High
Melbourne,2020-03-06,2020,3,9.9,1.433840277777778,-37.73,145.1,Very High
Melbourne,2020-03-07,2020,3,9.2,1.3090208333333333,-37.73,145.1,Very High
Melbourne,2020-03-08,2020,3,9.37,1.7034166666666668,-37.73,145.1,Very High
Melbourne,2020-03-09,2020,3,9.51,1.846423611111111,-37.73,145.1,Very High
Melbourne,2020-03-10,2020,3,8.42,1.9925416666666669,-37.73,145.1,Very High
Melbourne,2020-03-11,2020,3,8.38,1.8557291666666667,-37.73,145.1,Very High
Melbourne,2020-03-12,2020,3,8.03,1.7339444444444445,-37.73,145.1,Very High
Melbourne,2020-03-13,2020,3,7.47,0.8214861111111111,-37.73,145.1,High
Melbourne,2020-03-14,2020,3,8.06,1.3274791666666665,-37.73,145.1,Very High
Melbourne,2020-03-15,2020,3,8.51,1.4471041666666666,-37.73,145.1,Very High
Melbourne,2020-03-16,2020,3,7.87,1.8558541666666666,-37.73,145.1,High
Melbourne,2020-03-17,2020,3,7.98,1.8618194444444445,-37.73,145.1,High
Melbourne,2020-03-18,2020,3,7.08,1.1157986111111111,-37.73,145.1,High
Melbourne,2020-03-19,2020,3,9.38,1.0586250000000001,-37.73,145.1,Very High
Melbourne,2020-03-20,2020,3,8.21,1.0687291666666667,-37.73,145.1,Very High
Melbourne,2020-03-21,2020,3,8.48,1.2645902777777778,-37.73,145.1,Very High
Melbourne,2020-03-22,2020,3,7.44,1.0700069444444444,-37.73,145.1,High
Melbourne,2020-03-23,2020,3,7.41,0.8712916666666667,-37.73,145.1,High
Melbourne,2020-03-24,2020,3,6.96,1.4166597222222221,-37.73,145.1,High
Melbourne,2020-03-25,2020,3,6.0,0.7788541666666666,-37.73,145.1,High
Melbourne,2020-03-26,2020,3,7.31,1.398173611111111,-37.73,145.1,High
Melbourne,2020-03-27,2020,3,6.45,1.4117083333333333,-37.73,145.1,High
Melbourne,2020-03-28,2020,3,6.18,1.422784722222222,-37.73,145.1,High
Melbourne,2020-03-29,2020,3,6.22,0.6951666666666666,-37.73,145.1,High
Melbourne,2020-03-30,2020,3,5.48,1.0765833333333332,-37.73,145.1,Moderate
Melbourne,2020-03-31,2020,3,6.62,1.329875,-37.73,145.1,High
Melbourne,2020-04-01,2020,4,6.22,1.2337083333333334,-37.73,145.1,High
Melbourne,2020-04-02,2020,4,5.08,0.5759861111111111,-37.73,145.1,Moderate
Melbourne,2020-04-03,2020,4,6.29,1.202423611111111,-37.73,145.1,High
Melbourne,2020-04-04,2020,4,5.13,0.6805694444444444,-37.73,145.1,Moderate
Melbourne,2020-04-05,2020,4,4.18,0.5529652777777778,-37.73,145.1,Moderate
Melbourne,2020-04-06,2020,4,5.02,0.9178888888888889,-37.73,145.1,Moderate
Melbourne,2020-04-07,2020,4,4.49,0.7696180555555555,-37.73,145.1,Moderate
Melbourne,2020-04-08,2020,4,5.55,0.9485208333333333,-37.73,145.1,Moderate
Melbourne,2020-04-09,2020,4,5.4,1.1959027777777778,-37.73,145.1,Moderate
Melbourne,2020-04-10,2020,4,7.16,0.9462083333333333,-37.73,145.1,High
Melbourne,2020-04-11,2020,4,5.22,0.6670694444444445,-37.73,145.1,Moderate
Melbourne,2020-04-12,2020,4,4.1,0.6639652777777778,-37.73,145.1,Moderate
Melbourne,2020-04-13,2020,4,5.5,1.0354791666666665,-37.73,145.1,Moderate
Melbourne,2020-04-14,2020,4,5.98,0.9601944444444445,-37.73,145.1,Moderate
Melbourne,2020-04-15,2020,4,5.39,0.9374652777777778,-37.73,145.1,Moderate
Melbourne,2020-04-16,2020,4,5.33,0.8462361111111111,-37.73,145.1,Moderate
Melbourne,2020-04-17,2020,4,4.48,0.6437986111111111,-37.73,145.1,Moderate
Melbourne,2020-04-18,2020,4,4.89,0.4575416666666667,-37.73,145.1,Moderate
Melbourne,2020-04-19,2020,4,4.89,0.9118541666666666,-37.73,145.1,Moderate
Melbourne,2020-04-20,2020,4,4.25,0.5772083333333333,-37.73,145.1,Moderate
Melbourne,2020-04-21,2020,4,4.81,0.7983750000000001,-37.73,145.1,Moderate
Melbourne,2020-04-22,2020,4,4.82,0.7003888888888888,-37.73,145.1,Moderate
Melbourne,2020-04-23,2020,4,4.1,0.6977916666666667,-37.73,145.1,Moderate
Melbourne,2020-04-24,2020,4,4.46,0.9381597222222222,-37.73,145.1,Moderate
Melbourne,2020-04-25,2020,4,4.47,0.7801805555555555,-37.73,145.1,Moderate
Melbourne,2020-04-26,2020,4,4.36,0.49254166666666666,-37.73,145.1,Moderate
Melbourne,2020-04-27,2020,4,4.08,0.8237430555555556,-37.73,145.1,Moderate
Melbourne,2020-04-28,2020,4,4.52,0.7119930555555556,-37.73,145.1,Moderate
Melbourne,2020-04-29,2020,4,3.41,0.305125,-37.73,145.1,Moderate
Melbourne,2020-04-30,2020,4,2.61,0.36378472222222225,-37.73,145.1,Low
Melbourne,2020-05-01,2020,5,1.85,0.2559652777777778,-37.73,145.1,Low
Melbourne,2020-05-02,2020,5,3.65,0.4136736111111112,-37.73,145.1,Moderate
Melbourne,2020-05-03,2020,5,3.48,0.5089097222222223,-37.73,145.1,Moderate
Melbourne,2020-05-04,2020,5,3.84,0.33681944444444445,-37.73,145.1,Moderate
Melbourne,2020-05-05,2020,5,3.55,0.7356319444444444,-37.73,145.1,Moderate
Melbourne,2020-05-06,2020,5,3.12,0.6119722222222223,-37.73,145.1,Moderate
Melbourne,2020-05-07,2020,5,3.72,0.5431527777777778,-37.73,145.1,Moderate
Melbourne,2020-05-08,2020,5,3.47,0.6345833333333333,-37.73,145.1,Moderate
Melbourne,2020-05-09,2020,5,2.5,0.2114722222222222,-37.73,145.1,Low
Melbourne,2020-05-10,2020,5,2.86,0.46868055555555554,-37.73,145.1,Low
Melbourne,2020-05-11,2020,5,3.17,0.5322569444444445,-37.73,145.1,Moderate
Melbourne,2020-05-12,2020,5,2.42,0.46930555555555553,-37.73,145.1,Low
Melbourne,2020-05-13,2020,5,3.0,0.41283333333333333,-37.73,145.1,Moderate
Melbourne,2020-05-14,2020,5,3.12,0.5573680555555556,-37.73,145.1,Moderate
Melbourne,2020-05-15,2020,5,2.71,0.5579305555555555,-37.73,145.1,Low
Melbourne,2020-05-16,2020,5,2.83,0.5837986111111111,-37.73,145.1,Low
Melbourne,2020-05-17,2020,5,2.71,0.5564027777777778,-37.73,145.1,Low
Melbourne,2020-05-18,2020,5,2.69,0.5357708333333333,-37.73,145.1,Low
Melbourne,2020-05-19,2020,5,2.02,0.297375,-37.73,145.1,Low
Melbourne,2020-05-20,2020,5,2.52,0.3539097222222222,-37.73,145.1,Low
Melbourne,2020-05-21,2020,5,2.29,0.2766180555555555,-37.73,145.1,Low
Melbourne,2020-05-22,2020,5,2.47,0.22106944444444443,-37.73,145.1,Low
Melbourne,2020-05-23,2020,5,2.03,0.2682777777777778,-37.73,145.1,Low
Melbourne,2020-05-24,2020,5,2.07,0.2854027777777778,-37.73,145.1,Low
Melbourne,2020-05-25,2020,5,2.22,0.44290277777777776,-37.73,145.1,Low
Melbourne,2020-05-26,2020,5,2.51,0.48115972222222225,-37.73,145.1,Low
Melbourne,2020-05-27,2020,5,1.88,0.3384236111111111,-37.73,145.1,Low
Melbourne,2020-05-28,2020,5,2.48,0.4100486111111111,-37.73,145.1,Low
Melbourne,2020-05-29,2020,5,2.43,0.4220138888888889,-37.73,145.1,Low
Melbourne,2020-05-30,2020,5,2.36,0.44785416666666666,-37.73,145.1,Low
Melbourne,2020-05-31,2020,5,2.34,0.4002083333333333,-37.73,145.1,Low
Melbourne,2020-06-01,2020,6,1.18,0.1439236111111111,-37.73,145.1,Low
Melbourne,2020-06-02,2020,6,1.66,0.24789583333333334,-37.73,145.1,Low
Melbourne,2020-06-03,2020,6,2.35,0.38149305555555557,-37.73,145.1,Low
Melbourne,2020-06-04,2020,6,2.26,0.4473888888888889,-37.73,145.1,Low
Melbourne,2020-06-05,2020,6,2.36,0.45984027777777775,-37.73,145.1,Low
Melbourne,2020-06-06,2020,6,1.71,0.3047222222222222,-37.73,145.1,Low
Melbourne,2020-06-07,2020,6,2.16,0.25595833333333334,-37.73,145.1,Low
Melbourne,2020-06-08,2020,6,2.27,0.3945416666666667,-37.73,145.1,Low
Melbourne,2020-06-09,2020,6,2.09,0.41851388888888885,-37.73,145.1,Low
Melbourne,2020-06-10,2020,6,2.23,0.41215181058495826,-37.73,145.1,Low
Melbourne,2020-06-11,2020,6,2.14,0.38811805555555556,-37.73,145.1,Low
Melbourne,2020-06-12,2020,6,2.1,0.4046699096594858,-37.73,145.1,Low
Melbourne,2020-06-13,2020,6,0.53,0.1159375,-37.73,145.1,Low
Melbourne,2020-06-14,2020,6,1.81,0.33139583333333333,-37.73,145.1,Low
Melbourne,2020-06-15,2020,6,2.33,0.3943819444444444,-37.73,145.1,Low
Melbourne,2020-06-16,2020,6,1.91,0.3060625,-37.73,145.1,Low
Melbourne,2020-06-17,2020,6,2.07,0.38869750889679716,-37.73,145.1,Low
Melbourne,2020-06-18,2020,6,2.17,0.4204791666666667,-37.73,145.1,Low
Melbourne,2020-06-19,2020,6,2.14,0.4170347222222222,-37.73,145.1,Low
Melbourne,2020-06-20,2020,6,2.01,0.3821805555555556,-37.73,145.1,Low
Melbourne,2020-06-21,2020,6,0.98,0.16811805555555556,-37.73,145.1,Low
Melbourne,2020-06-22,2020,6,1.7,0.23247916666666665,-37.73,145.1,Low
Melbourne,2020-06-23,2020,6,1.96,0.27836805555555555,-37.73,145.1,Low
Melbourne,2020-06-24,2020,6,1.86,0.2854027777777778,-37.73,145.1,Low
Melbourne,2020-06-25,2020,6,2.15,0.28513194444444445,-37.73,145.1,Low
Melbourne,2020-06-26,2020,6,2.05,0.3544791666666667,-37.73,145.1,Low
Melbourne,2020-06-27,2020,6,2.21,0.30870833333333336,-37.73,145.1,Low
Melbourne,2020-06-28,2020,6,1.99,0.4036875,-37.73,145.1,Low
Melbourne,2020-06-29,2020,6,1.98,0.39768749999999997,-37.73,145.1,Low
Melbourne,2020-06-30,2020,6,2.1,0.32906944444444447,-37.73,145.1,Low
Melbourne,2020-07-01,2020,7,2.13,0.42204166666666665,-37.73,145.1,Low
Melbourne,2020-07-02,2020,7,1.99,0.3045902777777778,-37.73,145.1,Low
Melbourne,2020-07-03,2020,7,1.09,0.14523611111111112,-37.73,145.1,Low
Melbourne,2020-07-04,2020,7,1.85,0.20791666666666664,-37.73,145.1,Low
Melbourne,2020-07-05,2020,7,1.8,0.2681736111111111,-37.73,145.1,Low
Melbourne,2020-07-06,2020,7,2.02,0.2660138888888889,-37.73,145.1,Low
Melbourne,2020-07-07,2020,7,1.91,0.2145486111111111,-37.73,145.1,Low
Melbourne,2020-07-08,2020,7,2.11,0.3549375,-37.73,145.1,Low
Melbourne,2020-07-09,2020,7,2.13,0.3426527777777778,-37.73,145.1,Low
Melbourne,2020-07-10,2020,7,2.1,0.3564791666666667,-37.73,145.1,Low
Melbourne,2020-07-11,2020,7,0.36,0.07508333333333334,-37.73,145.1,Low
Melbourne,2020-07-12,2020,7,2.51,0.35209722222222223,-37.73,145.1,Low
Melbourne,2020-07-13,2020,7,2.64,0.4234583333333333,-37.73,145.1,Low
Melbourne,2020-07-14,2020,7,2.37,0.39164583333333336,-37.73,145.1,Low
Melbourne,2020-07-15,2020,7,2.08,0.41754166666666664,-37.73,145.1,Low
Melbourne,2020-07-16,2020,7,2.34,0.29835416666666664,-37.73,145.1,Low
Melbourne,2020-07-17,2020,7,2.62,0.3631875,-37.73,145.1,Low
Melbourne,2020-07-18,2020,7,1.97,0.3502152777777778,-37.73,145.1,Low
Melbourne,2020-07-19,2020,7,2.71,0.40894444444444444,-37.73,145.1,Low
Melbourne,2020-07-20,2020,7,2.09,0.3349583333333333,-37.73,145.1,Low
Melbourne,2020-07-21,2020,7,1.65,0.23902777777777778,-37.73,145.1,Low
Melbourne,2020-07-22,2020,7,2.44,0.31311805555555555,-37.73,145.1,Low
Melbourne,2020-07-23,2020,7,1.24,0.1985347222222222,-37.73,145.1,Low
Melbourne,2020-07-24,2020,7,2.44,0.4806805555555555,-37.73,145.1,Low
Melbourne,2020-07-25,2020,7,2.5,0.4091388888888889,-37.73,145.1,Low
Melbourne,2020-07-26,2020,7,1.69,0.2894027777777778,-37.73,145.1,Low
Melbourne,2020-07-27,2020,7,1.9,0.18779708130646283,-37.73,145.1,Low
Melbourne,2020-07-28,2020,7,2.8,0.43143055555555554,-37.73,145.1,Low
Melbourne,2020-07-29,2020,7,2.38,0.41168750000000004,-37.73,145.1,Low
Melbourne,2020-07-30,2020,7,2.49,0.4776527777777778,-37.73,145.1,Low
Melbourne,2020-07-31,2020,7,2.69,0.5374583333333334,-37.73,145.1,Low
Melbourne,2020-08-01,2020,8,2.62,0.5378680555555555,-37.73,145.1,Low
Melbourne,2020-08-02,2020,8,2.65,0.5495138888888889,-37.73,145.1,Low
Melbourne,2020-08-03,2020,8,2.76,0.4968194444444444,-37.73,145.1,Low
Melbourne,2020-08-04,2020,8,2.4,0.3479027777777778,-37.73,145.1,Low
Melbourne,2020-08-05,2020,8,2.6,0.3936944444444444,-37.73,145.1,Low
Melbourne,2020-08-06,2020,8,2.72,0.30916666666666665,-37.73,145.1,Low
Melbourne,2020-08-07,2020,8,1.25,0.21785416666666665,-37.73,145.1,Low
Melbourne,2020-08-08,2020,8,2.8,0.39620833333333333,-37.73,145.1,Low
Melbourne,2020-08-09,2020,8,3.12,0.4655694444444444,-37.73,145.1,Moderate
Melbourne,2020-08-10,2020,8,3.04,0.6409375,-37.73,145.1,Moderate
Melbourne,2020-08-11,2020,8,3.21,0.5350416666666666,-37.73,145.1,Moderate
Melbourne,2020-08-12,2020,8,2.97,0.42931250000000004,-37.73,145.1,Low
Melbourne,2020-08-13,2020,8,3.07,0.49692361111111116,-37.73,145.1,Moderate
Melbourne,2020-08-14,2020,8,2.54,0.35139583333333335,-37.73,145.1,Low
Melbourne,2020-08-15,2020,8,3.5,0.6696736111111111,-37.73,145.1,Moderate
Melbourne,2020-08-16,2020,8,3.08,0.43579166666666663,-37.73,145.1,Moderate
Melbourne,2020-08-17,2020,8,3.63,0.6216805555555556,-37.73,145.1,Moderate
Melbourne,2020-08-18,2020,8,3.84,0.5906875,-37.73,145.1,Moderate
Melbourne,2020-08-19,2020,8,2.94,0.30035416666666664,-37.73,145.1,Low
Melbourne,2020-08-20,2020,8,3.2,0.44884722222222223,-37.73,145.1,Moderate
Melbourne,2020-08-21,2020,8,3.32,0.5584444444444444,-37.73,145.1,Moderate
